loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1.987921118736267,0.3734285831451416,0.3915579915046692,0.32600000500679016,1.3886356353759766,0.25,0.0,0.0
1.6505844593048096,0.45914286375045776,0.4878624379634857,0.41342857480049133,1.4017565250396729,0.25,0.0,0.0
1.487221360206604,0.5002856850624084,0.5310435891151428,0.4594285786151886,1.3812768459320068,0.3582887649536133,0.0,0.0
1.4184963703155518,0.515999972820282,0.5381137132644653,0.47600001096725464,1.3699696063995361,0.3449198007583618,0.0,0.0
1.3516653776168823,0.553428590297699,0.5809369683265686,0.5137143135070801,1.357804775238037,0.4131016135215759,0.0,0.0
1.2992171049118042,0.5519999861717224,0.5824390053749084,0.5117142796516418,1.3232226371765137,0.38903743028640747,1.0,0.014705882407724857
1.2814936637878418,0.5640000104904175,0.5891199707984924,0.5260000228881836,1.3589354753494263,0.4224599003791809,0.7038834691047668,0.19385026395320892
1.2405520677566528,0.5742856860160828,0.5994856953620911,0.5328571200370789,1.3840441703796387,0.4171122908592224,0.5874125957489014,0.2245989292860031
1.1856452226638794,0.5911428332328796,0.6186331510543823,0.548285722732544,1.2437270879745483,0.4117647111415863,0.6098484992980957,0.21524064242839813
1.1456797122955322,0.5908571481704712,0.6188777089118958,0.5451428294181824,1.3632696866989136,0.37165775895118713,0.46987950801849365,0.2606951892375946
1.1450896263122559,0.593999981880188,0.6251600384712219,0.5580000281333923,1.4738185405731201,0.3810160458087921,0.45028141140937805,0.32085561752319336
1.1106714010238647,0.6071428656578064,0.6396774053573608,0.5665714144706726,1.3902056217193604,0.44117647409439087,0.4990791976451874,0.36229947209358215
1.0695455074310303,0.6119999885559082,0.6439418196678162,0.569428563117981,1.4473567008972168,0.4572192430496216,0.5008209943771362,0.40775400400161743
1.053810954093933,0.6148571372032166,0.6453185677528381,0.5671428442001343,1.4271823167800903,0.45588234066963196,0.4991762638092041,0.4050801992416382
1.0497126579284668,0.6125714182853699,0.6433858871459961,0.571142852306366,1.492814302444458,0.4625668525695801,0.5071315169334412,0.427807480096817
